entry_id,old_billing_sku,old_kms,new_billing_sku,new_kms
11587,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11592,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11593,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11594,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11598,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11780,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11785,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
11812,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
11814,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11818,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12605,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12697,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12714,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
12729,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11850,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11851,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11853,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11854,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11855,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11868,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
11869,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
11870,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
11872,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
11873,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
11881,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
11891,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
11939,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
11947,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11946,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11948,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11949,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11950,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11951,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11952,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11953,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11954,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11955,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11956,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11957,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11958,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11959,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11960,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11020,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
8802,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11961,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
11970,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11971,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11969,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
11990,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11992,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11993,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11994,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12001,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-PNB",169.40
12006,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
10408,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12027,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
12028,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12029,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12604,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
12652,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-PNB",114.60
12033,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12036,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12046,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
12049,ABC-Lupon-PNB-PNB,202.00,ABC-Lupon-PNB-DVO,156.00
12053,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12059,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-DVO,378.00
12064,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12096,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
10403,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
8927,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9149,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9153,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
9008,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12137,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12138,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12140,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12143,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-PNB",114.60
12151,"Good Farmer-11-PNB-PNB",167.40,"Good Farmer-11-DVO-DVO",213.40
12155,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12298,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12334,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12336,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12356,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12359,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12361,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
12385,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12409,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12411,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12698,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12715,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12296,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12772,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12607,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
12699,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12730,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12754,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-DVO",156.40
12453,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12455,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12457,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12458,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12459,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12460,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12461,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12462,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12471,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-PNB",114.60
11018,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12497,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12495,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12493,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12797,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12807,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
12808,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12811,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
12812,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-PNB,323.00
12814,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
12816,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12817,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
12821,ABC-Donmar-PNB-PNB,361.00,ABC-Donmar-DVO-DVO,340.00
12832,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-DVO",156.40
12833,"Good Farmer-15-PNB-PNB",149.90,"Good Farmer-15-DVO-DVO",156.40
12838,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
12839,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
12840,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
12850,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12851,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12886,"Good Farmer-1-PNB-PNB",107.00,"Good Farmer-1-DVO-DVO",202.20
12893,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12895,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12896,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12913,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12916,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12919,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12923,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12925,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
12930,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12932,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12934,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12948,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
12952,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12953,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
12954,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-PNB,143.00
12955,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
12956,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
11447,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
13019,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
13031,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
13033,"TDC - CLASS B-SVT-PNB-PNB",10.00,"TDC - CLASS B-SVT-DVO-DVO",76.00
13039,ABC-Cateel-PNB-PNB,308.00,ABC-Cateel-DVO-PNB,362.00
13040,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
13041,ABC-Pantukan-PNB-PNB,130.00,ABC-Pantukan-DVO-DVO,185.00
13079,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
13084,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
13113,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
13127,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
13145,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
13214,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
13260,"Good Farmer-18-PNB-PNB",146.40,"Good Farmer-18-DVO-DVO",192.40
13264,"Good Farmer-2-PNB-PNB",129.20,"Good Farmer-2-DVO-DVO",161.60
13268,"Good Farmer-11-PNB-PNB",167.40,"Good Farmer-11-DVO-DVO",213.40
13271,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
13303,Sumifru-6-PNB-PNB,171.40,Sumifru-6-DVO-DVO,171.40
13304,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
13335,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
13337,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
13361,Farmind-3-PNB-PNB,107.00,Farmind-3-DVO-DVO,202.00
13370,Farmind-18-DVO-PNB,169.40,Farmind-18-DVO-DVO,202.00
13389,Sumifru-10-DVO-PNB,186.90,Sumifru-10-DVO-DVO,171.40
