"Order Type","Sales Organization","Distribution Channel",Division,"Document Date","Billing Date",Sold-To,"Customer Tax Class","Document Currency",Reference,"Vessel Visit","Billed Services","Item Number","Material Code","Order Quantity","Sales Unit","Alternate Quantity","Condition Type",Price,"Condition Unit",Currency,"Forex Rate","Profit Center",PM,Activity,Route,TR,RV,GS
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1060,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,048,,256,336,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1070,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,126,,256,189,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1080,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,168,,258,210,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1090,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,167,,256,191,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1100,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,145,,258,188,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1110,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,141,,258,225,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1120,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,133,,258,347,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1130,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,179,,258,269,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1140,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,177,,258,189,,
ZPSO,3200,20,31,"=""09/09/2026""","=""09/09/2026""",10003592,0,PHP,"Citihardware Dry Van - 1",,"Hauling Dry Vans",1150,FS00000019,1,TRP,,PR00,3524,0,PHP,,3200030030,070,,258,171,,
